Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
4180	-4108.633	-4141.085	32.45164	46.18244	11.7318	0.1599281	0.6241689	0.0130844	0.00818526	0.0404074	0.000437523	0.00441335	0.0171064	0.0190036	0.00829261	0.00497682	0.0205387	0.0209629	0.0309197	0.00403515	0.0280226	0.0140015	0.00638784	0.00432192	0.0162285	0.0537333	0.0306488	0.0275434	0.00629043	0.0040608	0.000423364	0.0174011	0.0269401	0.00693077	0.0421232	0.000916009	0.0175368	0.00274751	0.00441764	0.0163277	0.00965151	0.00408909	0.0151156	0.0174334	0.00234076	0.0302659	0.000388763	0.00618208	0.00735831	0.01696034	0.03823101	0.03133121	0.0118717	0.588343	0.00857783	0.00156622	0.374517	0.0151245	0.126836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	51.95292	0.03847792	9.40689e-05	0.0143078	0.271527	3.71407	0.058128	0.325443	0.893165	2.72326	0.283096	0.309569	0.125349	0.281987	0.1581672	37.1831	15.924	21.4269	7.88322	8.04736	16.8852	1.40712	5.94938	11.7318	22.734	5.24114	0.228906	7.57496	9.56131	0.8019108
4190	-4124.374	-4149.797	25.42333	42.50626	11.73833	0.185989	0.4808984	0.0128809	0.00482792	0.0405338	0.000695009	0.00505908	0.0344441	0.00926127	0.0091855	0.00170167	0.0109414	0.0161534	0.043307	0.00959622	0.0226571	0.00600174	0.00453104	0.00548916	0.0165981	0.0417093	0.0383423	0.0100155	0.00350575	0.00541631	0.00027708	0.0146751	0.033332	0.0223683	0.0256829	0.000935445	0.0295903	0.00415534	0.00371642	0.00802117	0.0245111	0.00345146	0.0208061	0.015178	0.00393251	0.0205146	0.000815781	0.0152347	0.00552478	0.01694556	0.01997664	-0.001691876	0.0126347	0.458748	0.00604571	0.00520171	0.494439	0.0229305	0.1335074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	51.58261	0.02141589	0.00031573	0.0261037	0.346114	3.62747	0.0299043	0.239263	0.805856	2.92498	0.292258	0.292327	0.140614	0.274801	0.1318155	37.1831	15.9496	21.4269	8.12383	8.04736	16.8237	2.57043	9.10237	11.7383	22.264	5.24114	0.228906	7.57496	9.68983	1.012835
4200	-4110.128	-4141.432	31.3032	39.32669	11.39422	0.1977202	0.705164	0.014617	0.00213414	0.0237114	0.000633309	0.0130086	0.0136804	0.0145787	0.0139735	0.00191287	0.012892	0.0134276	0.0176644	0.00597928	0.0236135	0.00901388	0.00611296	0.0107474	0.0132413	0.0278806	0.0241894	0.00467456	0.0129346	0.00844386	0.000324265	0.00928844	0.031276	0.042247	0.0249742	0.000684541	0.0231284	0.00786039	0.014097	0.00363076	0.00607468	0.00549482	0.0129679	0.0106481	0.013572	0.004889	0.00315885	0.0073164	0.0156759	0.01238213	0.02671645	0.07902866	0.0150489	0.434115	0.0086049	0.00485656	0.51634	0.0210342	0.1474735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	50.40319	0.02923146	0.000490547	0.0324707	0.377682	3.58936	0.0752916	0.365957	0.926767	2.63198	0.31625	0.282576	0.14597	0.255204	0.2265022	37.0951	15.9496	21.4269	7.87122	8.04736	16.8237	2.57043	5.33892	11.3942	22.264	4.84931	0.228906	6.25488	9.69999	0.651091
4210	-4118.19	-4144.53	26.33955	40.89187	11.79613	0.1976523	1.26036	0.0144687	0.00178454	0.0336623	0.000423819	0.0227682	0.0259458	0.0537021	0.00474931	0.00107356	0.0167435	0.021021	0.0101808	0.00414526	0.0163435	0.00611679	0.00840302	0.0512512	0.0191942	0.0282408	0.0246884	0.00693369	0.0280361	0.0166927	0.000332836	0.0288239	0.0336385	0.0303556	0.0381437	0.00120109	0.0235242	0.00981363	0.00644253	0.00384037	0.0095815	0.00382203	0.00794391	0.0229666	0.0120933	0.0041289	0.0120319	0.0108345	0.00457141	0.01834946	0.03525788	-0.01506324	0.00865025	0.475413	0.00542884	0.00677022	0.498061	0.00567609	0.1345397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	51.4285	0.116033	0.000489372	0.0324322	0.377503	3.58958	0.185821	0.543114	1.03259	2.23847	0.324033	0.285704	0.136528	0.253734	0.1194764	36.6375	15.9323	21.9425	7.96562	8.04736	16.8237	2.57043	5.33892	11.7961	22.679	5.12939	0.228906	6.25488	9.6944	1.126077
4220	-4111.769	-4143.242	31.47372	38.51797	11.79613	0.171392	1.73086	0.011169	0.000856117	0.011544	0.000340232	0.00848419	0.022816	0.0331761	0.0119072	0.00229026	0.0198932	0.00651018	0.037535	0.00309049	0.0158113	0.00865481	0.0103604	0.0161216	0.0144457	0.0257364	0.0222603	0.0059633	0.0261768	0.0102024	0.000483559	0.0716641	0.024343	0.013892	0.0571339	0.00152664	0.0214643	0.0089341	0.00963549	0.00233748	0.0376335	0.00383322	0.00903426	0.0353981	0.0121661	0.00895657	0.0101314	0.00797835	0.00981373	0.01594867	0.03917076	-0.01619723	0.00724548	0.495375	0.0114664	0.0038121	0.473729	0.00837236	0.1334865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	50.10178	0.08667289	0.000167696	0.0190699	0.305028	3.67573	0.258885	0.622959	1.06153	2.05663	0.310784	0.306363	0.126883	0.25597	0.1172892	36.9928	15.9323	21.9425	8.08299	7.75837	16.8237	2.57043	5.33892	11.7961	21.6685	5.25841	0.228906	6.25488	9.6944	1.138096
4230	-4124.639	-4141.269	16.62997	39.38507	11.79613	0.1735537	1.453417	0.00771775	0.00300871	0.0382365	0.000804454	0.00612329	0.0457391	0.0299079	0.0295677	0.00258515	0.0209568	0.0102275	0.0252592	0.0033044	0.0256138	0.00864454	0.0139961	0.0152505	0.0156529	0.0333099	0.0294436	0.00579915	0.0406765	0.00933554	0.00210312	0.0361209	0.0244508	0.0106212	0.0609915	0.00138501	0.0328832	0.00801399	0.00619302	0.00306004	0.0489877	0.00194039	0.0138182	0.0210882	0.0314821	0.0143443	0.023785	0.008573	0.0315811	0.01925293	0.02815624	0.04617392	0.00918553	0.558369	0.00528028	0.00205441	0.418504	0.00660725	0.1667272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	50.79967	0.06648065	0.000185412	0.020045	0.31123	3.66854	0.218036	0.580615	1.04756	2.15378	0.310763	0.305551	0.138435	0.245251	0.2129011	37.1833	15.9323	21.9425	8.18463	7.75837	16.8237	2.03641	6.04315	11.7961	22.7267	5.25841	0.117567	6.25488	8.75201	0.7831204
4240	-4116.116	-4144.963	28.84722	42.91069	11.48002	0.1642512	0.5243831	0.00691241	0.0048519	0.0185792	0.00130802	0.0136018	0.0312087	0.0156014	0.0329766	0.002118	0.0120676	0.0100921	0.0339352	0.00251864	0.0151234	0.00613508	0.0125046	0.00647095	0.0177953	0.0207183	0.0356836	0.0216187	0.0177106	0.0170931	0.00358494	0.0185486	0.0192505	0.00306193	0.0474707	0.000803696	0.0358422	0.0112485	0.00979442	0.00761912	0.0129351	0.000744832	0.0362762	0.0344608	0.00545327	0.00915047	0.012475	0.0020364	0.012276	0.01873121	0.02499484	0.04948836	0.00997212	0.501662	0.00938975	0.00133497	0.462589	0.0150516	0.09990059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	49.39898	0.1013171	0.000118101	0.0160212	0.284273	3.69959	0.0379912	0.267536	0.83723	2.85724	0.297056	0.294031	0.143547	0.265366	0.1493889	37.1917	15.9323	22.1949	7.03443	7.75837	16.8237	2.03641	6.0068	11.48	22.7267	3.4844	0.11558	7.72223	9.15562	0.6687281
4250	-4114.273	-4139.221	24.94733	33.94697	11.56511	0.1970484	0.5057936	0.00623459	0.00370147	0.0230903	0.00104331	0.0289797	0.0779759	0.013305	0.0313118	0.00312996	0.00829386	0.00531796	0.00478984	0.00283818	0.0204789	0.00742274	0.0131818	0.00709274	0.0131519	0.0345351	0.0231033	0.0146295	0.0224026	0.00767307	0.00515962	0.00556566	0.036846	0.0109074	0.0432615	0.000786975	0.0167397	0.0127909	0.00579692	0.0155916	0.00834332	0.000879046	0.0529509	0.0413346	0.0153803	0.00989742	0.031444	0.00146667	0.0145945	0.01815957	0.02645028	0.01009885	0.0095532	0.573795	0.0119625	0.0011285	0.392487	0.0110731	0.1831909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	49.77207	0.069399	0.000479003	0.0320902	0.375911	3.59152	0.0344665	0.255681	0.824439	2.88541	0.309978	0.295827	0.134113	0.260081	0.1932898	36.1783	15.9323	22.1949	6.91664	7.85623	16.8237	2.03641	7.17483	11.5651	22.7267	4.61049	0.11558	7.51564	8.02536	0.9477528
4260	-4107.203	-4146.146	38.94313	29.52222	11.30697	0.2206535	0.4377519	0.0218415	0.00218371	0.0172662	0.00886946	0.0223329	0.0402047	0.0163993	0.00845432	0.00797842	0.00956425	0.00206403	0.00727111	0.0059453	0.0141351	0.00827175	0.00836512	0.00890645	0.0120753	0.0220769	0.0162666	0.005535	0.03296	0.0071783	0.00256396	0.0112081	0.0313924	0.00986444	0.0168281	0.000826819	0.0114584	0.0143362	0.0116746	0.0303803	0.0187982	0.00289316	0.0150881	0.0293554	0.0113967	0.00498629	0.0191219	0.00193232	0.00675005	0.01274786	0.02018419	0.03621143	0.0185417	0.457663	0.0070129	0.00223955	0.501629	0.0129138	0.075857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	48.68046	0.06514952	0.00101359	0.0464752	0.435389	3.51712	0.022516	0.209352	0.769102	2.99903	0.305981	0.27936	0.134448	0.280211	0.1120684	36.1783	15.9323	21.0921	6.91664	7.85623	16.8237	1.29884	6.6374	11.307	22.7267	3.6525	0.11558	7.51564	9.32088	0.6768811
4270	-4123.718	-4148.495	24.77684	29.64656	11.65946	0.1515202	1.515876	0.0139116	0.0010758	0.00964744	0.0148475	0.00933538	0.103287	0.0127899	0.0941307	0.00767051	0.0119517	0.00433119	0.0157079	0.0047767	0.0151258	0.00434622	0.00994964	0.0173366	0.0111721	0.0210305	0.0195894	0.0351351	0.0375032	0.0285512	0.0060596	0.015908	0.0225661	0.0115207	0.0206474	0.00293887	0.0265691	0.00952309	0.00867981	0.0267133	0.0122129	0.0038299	0.0157698	0.0116256	0.0401771	0.0214619	0.0138596	0.00140089	0.0169733	0.017738	0.03004224	0.03226779	0.0140583	0.465716	0.00359307	0.00578535	0.503465	0.00738198	0.136985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	47.55721	0.07505125	5.82225e-05	0.0112698	0.246407	3.74226	0.227765	0.591178	1.05134	2.12972	0.316433	0.303823	0.138265	0.24148	0.1692528	36.897	15.9323	21.0921	7.74138	7.85623	16.8237	1.29884	9.60297	11.6595	22.7267	3.73158	0.11558	5.93115	9.68887	0.8093515
4280	-4136.47	-4157.835	21.3643	17.01395	11.66617	0.1727436	0.7892859	0.0116948	0.000608602	0.0147115	0.0228343	0.0109276	0.0376506	0.0135034	0.121378	0.0183251	0.0221688	0.0359977	0.0107379	0.00551574	0.00941088	0.0105681	0.00630384	0.00524143	0.0168016	0.0263211	0.0246992	0.0428939	0.0238743	0.0340809	0.00567698	0.0685181	0.0279008	0.0257087	0.029129	0.00676399	0.0249934	0.00864857	0.0283384	0.050663	0.0048521	0.0121738	0.011695	0.00380961	0.0529913	0.0157801	0.00789645	0.000471087	0.00972545	0.01965831	0.03786992	0.06905684	0.0109455	0.569108	0.000727759	0.01072	0.383064	0.0254346	0.08686443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	49.32569	0.06303993	0.000178617	0.0196768	0.30891	3.67123	0.0932769	0.402784	0.953941	2.55	0.325385	0.288818	0.124909	0.260888	0.1559213	36.897	15.9649	21.5768	8.1253	8.04808	16.8237	2.25414	9.68535	11.6662	22.7267	4.90027	0.11558	7.56694	9.68887	0.5571044
4290	-4125.748	-4151.459	25.71138	23.9771	11.75229	0.1692254	0.4868244	0.00081934	0.000141841	0.0133717	0.00922196	0.02646	0.0306335	0.0067186	0.0621335	0.0142023	0.0144748	0.0264224	0.000823718	0.00447854	0.0109422	0.0100041	0.00662622	0.00157684	0.0111671	0.0183462	0.0226319	0.0643799	0.019821	0.0147013	0.00136584	0.0514388	0.00978771	0.0268945	0.0216552	0.00176358	0.0490609	0.00173517	0.0119956	0.0492764	0.0186165	0.00966597	0.00632498	0.00641777	0.0160742	0.00232037	0.00579693	0.000170235	0.0230192	0.01673787	0.02761409	0.05899384	0.00767521	0.672692	0.00207262	0.00590058	0.296573	0.0150871	0.06001965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	50.58295	0.08447524	0.000151246	0.0181166	0.298772	3.68296	0.0309725	0.243227	0.81044	2.91536	0.282161	0.310963	0.12289	0.283987	0.1190135	36.9143	15.8993	21.5768	7.67907	8.04808	16.8845	2.1564	9.68535	11.7523	22.7267	4.30699	0.11558	4.99922	9.68829	0.5043096
4300	-4119.426	-4154.099	34.67369	23.37514	11.75229	0.2532963	0.3548279	0.000587773	0.00010114	0.0166504	0.0278555	0.0155356	0.0165157	0.0131114	0.0259491	0.00411443	0.0104723	0.035592	0.00146143	0.00600421	0.0153683	0.0133962	0.00615989	0.00810942	0.00957944	0.0321387	0.0177368	0.0180561	0.00859105	0.0167079	0.000337379	0.0392694	0.00988249	0.0285309	0.00755712	0.00126599	0.0274661	0.00186966	0.015712	0.0322049	0.032498	0.0106445	0.00721769	0.00380668	0.0153085	0.00369358	0.00773144	0.000423838	0.0406206	0.01446066	0.01915231	0.03263889	0.00664866	0.491728	0.00756224	0.00734611	0.470102	0.0166128	0.1200606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	50.19916	0.08424859	0.00226895	0.0690806	0.508386	3.42026	0.010773	0.147305	0.677379	3.16454	0.301165	0.289621	0.150948	0.258265	0.1526994	37.1843	15.8921	21.5768	8.113	8.04808	16.8397	2.43863	9.68773	11.7523	21.4167	4.6678	0.11558	7.29434	9.69763	0.786254
4310	-4127.035	-4147.582	20.54683	18.35976	11.79568	0.2228887	0.9513581	0.000870654	0.000181228	0.0248111	0.0524644	0.01106	0.0113619	0.0298981	0.0204972	0.00848082	0.0130274	0.0170367	0.00152507	0.0083821	0.0148625	0.01047	0.00964638	0.0476874	0.0148672	0.0574996	0.0343797	0.0083799	0.024093	0.0262696	0.000939994	0.0575963	0.0127072	0.0318653	0.00303906	0.00185919	0.0372063	0.000503025	0.0272555	0.0094407	0.0395947	0.0423839	0.0381185	0.00949051	0.0146772	0.0015919	0.00544159	0.000356551	0.0238541	0.01713843	0.03168757	0.001751105	0.00677525	0.503779	0.00912096	0.0160036	0.455801	0.00852017	0.1454824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	51.37539	0.06218864	0.0010792	0.0479351	0.440726	3.51026	0.127149	0.461627	0.991448	2.41978	0.311634	0.302278	0.128842	0.257246	0.1472335	37.1843	15.9509	21.5768	7.5706	8.04808	16.8397	2.20277	9.69791	11.7957	22.0347	4.16183	0.11558	7.29434	9.69763	0.9881066
4320	-4116.659	-4147.767	31.10832	18.18727	11.79568	0.1746434	1.088498	0.00404973	0.000444751	0.018711	0.0135586	0.0274697	0.0301177	0.0168356	0.0225581	0.0245875	0.00946247	0.00643715	0.00160519	0.0110956	0.0173053	0.0148753	0.0158529	0.0228264	0.01245	0.0413151	0.0485759	0.0185862	0.0200331	0.0177085	0.00104369	0.0580733	0.0135631	0.0144877	0.00244885	0.00409141	0.0293822	0.00533685	0.018922	0.00409006	0.028032	0.0528707	0.0455842	0.0264465	0.00711855	0.00225835	0.00652065	0.000248362	0.00752906	0.01558924	0.03874708	0.04430439	0.00630899	0.525721	0.00533424	0.0125952	0.439085	0.0109555	0.1310337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	51.9107	0.05769825	0.000194857	0.0205456	0.314342	3.66492	0.154266	0.501826	1.01324	2.33066	0.298234	0.302028	0.13686	0.262878	0.1753381	36.4786	15.9509	21.5768	8.02893	8.04808	16.8397	2.20277	9.34687	11.7957	22.1433	4.38353	0.11558	7.29434	9.69763	0.7473202
4330	-4112.462	-4144.694	32.23168	21.76091	11.79591	0.2019634	1.127523	0.00923965	0.000264709	0.0188081	0.00156353	0.0201735	0.0145941	0.014047	0.0417912	0.0501341	0.00950688	0.0131675	0.006058	0.00649264	0.0227029	0.0117455	0.00830716	0.00274111	0.0237069	0.0336321	0.03277	0.00944475	0.00537736	0.00624277	0.00137663	0.00995055	0.0117894	0.0147753	0.0116781	0.00225207	0.031524	0.00487894	0.0310541	0.00388148	0.0246269	0.0516036	0.05885	0.00572772	0.0073182	0.000432852	0.0109153	0.000221924	0.0136752	0.0142708	0.04426475	-0.03772457	0.00741539	0.570383	0.00932281	0.00933148	0.396463	0.00708476	0.1523419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	53.81089	0.0539768	0.000568079	0.0349158	0.388763	3.57575	0.161673	0.511991	1.01829	2.30805	0.293624	0.292307	0.130129	0.28394	0.1146173	37.0562	15.9662	20.5878	7.98896	8.4089	16.8827	1.96653	9.60416	11.7959	22.6747	4.74943	0.11558	7.29434	9.69763	1.329135
4340	-4110.839	-4146.038	35.19845	22.08116	11.74451	0.178172	1.1804	0.0142734	0.00063027	0.0108146	0.00210475	0.0326424	0.0147568	0.0261249	0.0686128	0.0359029	0.0172768	0.014372	0.00441066	0.00611495	0.0134757	0.0160537	0.00791602	0.00376786	0.0107642	0.0302155	0.0263667	0.00236355	0.015706	0.034208	0.00137237	0.0104668	0.0170574	0.0149041	0.00908229	0.00152589	0.0657676	0.0123601	0.0174489	0.00223667	0.0119191	0.0306037	0.0459691	0.00585137	0.0123325	0.000452845	0.00627532	0.000544052	0.00589164	0.01581651	0.03258462	0.08161625	0.00505395	0.526259	0.00894489	0.00677025	0.446443	0.00652868	0.05964468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	52.07965	0.09810782	0.000227914	0.0222074	0.324348	3.65322	0.171483	0.524987	1.02447	2.27906	0.276789	0.339842	0.117138	0.266232	0.1412609	37.0562	15.9662	20.5878	8.19679	8.44914	16.7727	2.56389	8.27689	11.7445	22.6747	4.75959	0.11558	7.60109	9.36457	0.4222305
4350	-4100.471	-4136.424	35.95242	20.87593	11.70271	0.1879822	2.66901	0.00697345	0.00287786	0.0179474	0.00197316	0.0391786	0.00667154	0.0232619	0.0207982	0.0242387	0.0137258	0.0245536	0.00194707	0.00757297	0.0165614	0.0103612	0.00995181	0.00454412	0.0137084	0.0375256	0.0235835	0.00138393	0.00728929	0.0219769	0.00027345	0.0278838	0.0160002	0.0123302	0.0212318	0.00430138	0.043871	0.020598	0.015404	0.0017642	0.00501774	0.0177056	0.0304099	0.00980118	0.0303496	0.00029428	0.00654017	0.000556474	0.0046362	0.01590818	0.03599844	0.03257785	0.00629346	0.551673	0.00847652	0.00347833	0.423373	0.00670592	0.07809303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	52.84159	0.09693642	0.000341601	0.0271428	0.351572	3.62094	0.361916	0.711382	1.08031	1.84639	0.303048	0.322913	0.115764	0.258275	0.1106709	37.0817	15.909	20.5878	6.37515	8.19632	16.7727	2.33382	8.94257	11.7027	22.4616	5.26889	0.11558	6.52998	9.57861	0.705633
4360	-4110.313	-4137.998	27.68487	19.42796	11.79996	0.2143979	0.8669708	0.00399483	0.00491272	0.0240106	0.00119219	0.0433258	0.0254023	0.0139379	0.0237708	0.0290121	0.0146267	0.0234735	0.00263026	0.00697794	0.0153832	0.012908	0.0110247	0.0453142	0.0172028	0.0372992	0.0260134	0.000825306	0.0378965	0.0231681	0.000576407	0.0168475	0.0275156	0.00819445	0.0198029	0.00201408	0.0236451	0.010237	0.0593135	0.00678089	0.0114497	0.0117738	0.0616701	0.0445309	0.0135082	0.000389644	0.0113542	0.000907358	0.0119253	0.01736729	0.03053913	0.00783035	0.0150693	0.454817	0.00550379	0.00199871	0.515622	0.00698888	0.1270958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	53.60596	0.0684361	0.00084449	0.0424726	0.420181	3.5365	0.109709	0.432762	0.973914	2.48361	0.286493	0.31439	0.128578	0.270539	0.1349262	37.0817	15.8405	20.5878	7.87633	8.19632	16.8293	2.33382	9.14156	11.8	22.4616	4.96792	0.11558	6.97373	9.69898	0.9419657
4370	-4118.439	-4151.35	32.91076	18.85565	11.79999	0.2093727	0.6989144	0.0100014	0.0176061	0.0108213	0.00126335	0.0226809	0.0211562	0.0139544	0.0171745	0.0221849	0.0164913	0.027652	0.00693024	0.00830678	0.0153519	0.0156954	0.00375184	0.0362992	0.0197771	0.0339049	0.0192933	0.00130579	0.00957833	0.0156435	0.00222653	0.0125254	0.0351416	0.00476935	0.0452721	0.0144628	0.0249587	0.0195972	0.0190198	0.0108773	0.0282429	0.00775666	0.0362137	0.0208723	0.00771391	0.000550454	0.0108851	0.00190214	0.0298959	0.02118424	0.03049301	0.07315144	0.0185617	0.554268	0.00640345	0.00123051	0.41587	0.00366649	0.0661051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	54.67219	0.0887747	0.000723563	0.0393515	0.407674	3.55225	0.0739564	0.363018	0.924465	2.63856	0.323467	0.27864	0.135007	0.262886	0.1392565	35.1195	15.8701	20.5878	7.94381	8.19632	16.8687	2.33382	9.4008	11.8	22.5872	4.53302	0.176234	5.13658	9.69898	0.4747002
4380	-4133.722	-4154.166	20.44407	20.10866	11.79999	0.2081657	0.4148587	0.0138546	0.00886589	0.0235792	0.000985704	0.0219542	0.0362358	0.0146887	0.0246691	0.024318	0.00814846	0.0257989	0.00497687	0.0125425	0.0165223	0.00630172	0.00800605	0.0397762	0.0318771	0.0240461	0.0192924	0.0015314	0.0122189	0.0112907	0.0155051	0.0067537	0.0286483	0.00873485	0.0894927	0.00790309	0.0287007	0.0274886	0.0181209	0.00224886	0.0215053	0.00746407	0.0440552	0.0247376	0.00244976	0.00020863	0.0177087	0.00370946	0.0497805	0.02223426	0.02199589	0.08223901	0.0246206	0.463344	0.00689869	0.00218053	0.486702	0.0162536	0.04644452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	53.58969	0.06828679	0.000696422	0.0386151	0.404631	3.55606	0.0189151	0.192766	0.746871	3.04145	0.282788	0.312948	0.138019	0.266245	0.1286835	36.1359	15.8701	20.5878	7.0533	8.19632	16.8687	2.51161	9.68254	11.8	22.5872	5.19293	0.151011	5.69135	9.69898	0.3609205
4390	-4129.791	-4148.004	18.21329	23.89381	11.79999	0.2032991	1.969464	0.00218582	0.0230473	0.0625063	0.00144644	0.0253465	0.0168058	0.0161663	0.0324992	0.021919	0.0117377	0.0169995	0.00148689	0.00549724	0.0133385	0.00521928	0.00742472	0.0479302	0.00926567	0.0187862	0.016389	0.00146657	0.0139124	0.00927925	0.0098429	0.00828198	0.042913	0.0187307	0.0359731	0.0154462	0.0342473	0.0202771	0.0618503	0.00708764	0.0240035	0.00932413	0.0497793	0.0139271	0.00269443	0.000620491	0.0125282	0.0105334	0.0150933	0.02513966	0.03615657	0.04713772	0.0106486	0.499972	0.0100264	0.00386816	0.462089	0.0133959	0.07933489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	51.33548	0.06488583	0.000594178	0.0357002	0.392213	3.57149	0.289602	0.651727	1.06921	1.98946	0.300747	0.293047	0.129441	0.276764	0.1264726	36.1888	15.8701	20.5878	8.11184	8.19632	16.8913	2.51161	7.86457	11.8	22.5872	5.27806	0.221496	5.69135	9.68941	0.6272891
4400	-4117.969	-4141.908	23.93857	32.19566	11.69276	0.1801298	1.97908	0.000354133	0.0327622	0.0284906	0.000656429	0.00971276	0.0186441	0.0143972	0.0129669	0.0290705	0.0178323	0.0207187	0.00279742	0.00390191	0.0123858	0.00912699	0.00947196	0.0487091	0.0125892	0.019785	0.0163552	0.00075148	0.0142171	0.000698568	0.0083503	0.00363651	0.0223237	0.0183808	0.0190512	0.00544753	0.0144668	0.00713104	0.0254648	0.0158457	0.0441445	0.00549812	0.038379	0.0105126	0.00218564	0.00041012	0.0176069	0.0247676	0.0172597	0.01711526	0.03064211	0.04894737	0.0123538	0.552624	0.00321128	0.00483916	0.414868	0.0121033	0.1122754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	50.57316	0.05762729	0.000247958	0.0231559	0.329852	3.64674	0.290765	0.652771	1.06946	1.98701	0.303928	0.30541	0.121156	0.269506	0.1612228	35.1795	15.8701	20.5878	8.11227	8.19632	16.8913	2.13706	6.53138	11.6928	22.5872	5.29622	0.221496	7.7071	8.65345	0.6963992
4410	-4123.259	-4146.929	23.67013	20.86825	11.7621	0.1687198	1.323108	0.000963864	0.015079	0.0504299	0.000653186	0.0143294	0.0265473	0.00939368	0.0108647	0.0163511	0.0191695	0.0287648	0.00167109	0.0125343	0.0213452	0.0271539	0.00640922	0.05037	0.0145784	0.0265889	0.0199399	0.000882538	0.0117463	0.00131209	0.00791611	0.00607256	0.0175955	0.0170012	0.0230667	0.00527615	0.0265593	0.0292489	0.0171842	0.0101947	0.0200005	0.00216645	0.0337748	0.0460642	0.00058974	0.000940535	0.0204902	0.0369369	0.00988525	0.01628677	0.02833658	0.01161983	0.0120196	0.492195	0.00709034	0.0071499	0.469436	0.0121086	0.1625421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	49.42256	0.06519706	0.000147588	0.0178976	0.297307	3.68465	0.196658	0.556195	1.03809	2.20905	0.292141	0.290424	0.149035	0.2684	0.1741619	36.8002	14.8772	20.5878	6.24129	8.19632	16.3787	0.58607	7.77065	11.7621	22.5872	4.89484	0.221496	7.26351	9.60988	0.9332815
