Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
4670	-4153.4	-4150.548	-2.852816	21.03583	11.42603	0.2051074	1.599301	0.00148516	0.00474068	0.0346885	0.0152589	0.0115832	0.0441573	0.0124541	0.0364632	0.0685836	0.0309891	0.0086603	0.0461084	0.0141042	0.0317009	0.0154316	0.00964633	0.00749224	0.0304085	0.0250767	0.0402274	0.0318008	0.0667095	0.0362166	0.000334462	0.00849864	0.0592762	0.0195829	0.032489	0.0289026	0.0228033	0.00639488	0.0888543	0.0110483	0.0130477	0.0150754	0.00954635	0.00340669	0.0344573	0.0550964	0.0313121	0.0456281	0.0458667	0.02409449	0.03343672	0.02653393	0.0111806	0.575147	0.0120884	0.00212636	0.397723	0.0017342	0.1956079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.73328	0.04657823	0.000630844	0.036773	0.396856	3.56574	0.240263	0.604292	1.05576	2.09969	0.308704	0.289959	0.126846	0.274491	0.2221419	16.0504	19.7736	14.0313	6.43995	6.40887	7.08793	11.426	1.35447	5.48069	22.7566	8.06594	34.365	0.183073	2.01765	0.8805541
4680	-4166.133	-4157.37	-8.763482	18.84413	11.42603	0.1703389	0.5829709	0.0016765	0.0147071	0.0150967	0.00617102	0.0370526	0.0148908	0.0505324	0.0156272	0.0332533	0.0269616	0.00997914	0.060622	0.00766448	0.0206517	0.015649	0.00407823	0.0132681	0.0199933	0.0242155	0.0330668	0.0352922	0.0982274	0.0236066	0.00038544	0.0462974	0.0626104	0.0236192	0.00971485	0.0218978	0.0338047	0.00403557	0.0629051	0.0131337	0.0735938	0.0246997	0.00764116	0.0281421	0.0960955	0.0577782	0.040198	0.0529208	0.035274	0.03040519	0.0305127	0.06995685	0.0129238	0.525574	0.0101163	0.00179504	0.448762	0.000828569	0.1618635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.65178	0.07017182	0.00015954	0.0186035	0.301992	3.67925	0.0496158	0.302673	0.872376	2.77534	0.313699	0.28553	0.128545	0.272226	0.2318203	16.1296	21.7498	14.0313	6.01533	6.40887	5.9263	11.426	1.35447	5.29494	22.7566	8.06594	34.365	0.183073	2.0799	0.6982281
4690	-4152.822	-4161.697	8.87519	16.44156	11.42603	0.2325778	0.4373623	0.00394373	0.00662088	0.00979394	0.0286947	0.0105871	0.0136829	0.0483256	0.0245515	0.0202007	0.015879	0.0157124	0.02231	0.015897	0.00952954	0.0167871	0.00763381	0.012995	0.0216798	0.0200037	0.0264459	0.0268737	0.0897598	0.0589019	0.000629632	0.0465749	0.0650391	0.00888493	0.00695965	0.0153607	0.0428252	0.00991478	0.0678395	0.00872865	0.0151237	0.0184964	0.0129136	0.0287319	0.0284727	0.0316592	0.0857052	0.0251608	0.00952211	0.03076184	0.02583051	-0.02227	0.00769034	0.568815	0.0205866	0.00421101	0.39705	0.00164683	0.3247019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7338	0.07316173	0.00139675	0.0544292	0.463277	3.4809	0.0224527	0.209074	0.768741	2.99973	0.287589	0.30379	0.131063	0.277558	0.3024319	16.0363	21.7498	14.0313	6.01533	4.94435	7.17671	11.426	1.35447	6.15179	22.7566	8.00924	34.365	0.241111	2.01872	1.073636
4700	-4139.349	-4148.115	8.765778	17.91595	11.42603	0.1761577	0.4807608	0.0226997	0.00897187	0.00814614	0.0496595	0.0117403	0.00831324	0.0468753	0.0240711	0.0462844	0.0139399	0.0140582	0.030528	0.0116471	0.0264875	0.0179521	0.0173661	0.011714	0.0218135	0.019087	0.0356761	0.0193579	0.061064	0.0528819	0.00283023	0.0248589	0.0151895	0.0107285	0.0251322	0.0572121	0.0434769	0.0130232	0.108687	0.0287626	0.0140176	0.0302962	0.00708228	0.0154174	0.00821465	0.0368402	0.0233278	0.0165832	0.0164314	0.02369496	0.01754922	0.02457253	0.00821927	0.456127	0.0106346	0.00979438	0.512818	0.00240709	0.2957343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.29663	0.06928704	0.000208573	0.0212512	0.318649	3.65989	0.0298797	0.23917	0.805748	2.9252	0.308774	0.300802	0.134257	0.256167	0.3203068	16.0363	21.7498	14.0313	6.01533	5.60027	7.17671	11.426	1.35447	6.42888	22.7566	8.65082	34.365	0.241111	1.81109	0.9232844
4710	-4142.173	-4147.523	5.349261	17.07343	11.42603	0.1850705	1.291432	0.0485927	0.0127216	0.00658157	0.015095	0.0168092	0.00676665	0.050977	0.0165306	0.0733578	0.00816613	0.0213183	0.0142803	0.00391433	0.0133178	0.0174396	0.013489	0.010067	0.0155206	0.0148366	0.0295083	0.0161778	0.0393672	0.0373213	0.00114441	0.0187206	0.0182869	0.0129966	0.0443835	0.0369453	0.0201944	0.00104445	0.107887	0.0236321	0.0281106	0.0342114	0.0039648	0.00458503	0.0135599	0.0257861	0.0100516	0.0172577	0.0615834	0.0200354	0.03563041	-0.001171882	0.0118263	0.475737	0.010774	0.00993855	0.488245	0.00347889	0.2145043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.47922	0.07466411	0.000304303	0.025631	0.343586	3.63048	0.191233	0.549709	1.0354	2.22366	0.313575	0.292928	0.135316	0.25818	0.2133324	16.0363	16.8288	14.0313	6.01533	7.47101	5.67913	11.426	1.7359	7.1585	22.1459	8.65082	34.365	0.241111	1.81109	1.005493
4720	-4138.518	-4159.991	21.47315	16.91008	11.42603	0.1895728	0.7525986	0.0175532	0.00397317	0.00419499	0.0031827	0.0335441	0.00926758	0.0238664	0.0179261	0.0301602	0.00400392	0.0407519	0.0318763	0.00312853	0.0114272	0.0110367	0.0175925	0.0069589	0.0143143	0.013361	0.0300635	0.0172674	0.0117953	0.0594737	0.000916915	0.0138108	0.0118407	0.0108082	0.00903707	0.0368565	0.0306558	0.0014639	0.0339325	0.0412227	0.0145945	0.0232434	0.00850307	0.00974952	0.00984248	0.00628867	0.0330978	0.00802252	0.0407066	0.01778211	0.02904521	0.06948985	0.00828737	0.506707	0.0103295	0.0163603	0.456936	0.00137925	0.3080383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.60445	0.03081382	0.000363325	0.0279849	0.3559	3.61575	0.0854405	0.387326	0.942903	2.58433	0.311751	0.294009	0.125861	0.26838	0.3775281	16.0363	17.5155	14.0313	7.90757	7.6941	5.11169	11.426	2.24711	7.46909	22.1459	8.65082	34.3159	0.241111	1.81109	0.8159346
4730	-4136.236	-4154.134	17.89796	17.51079	11.42603	0.17266	0.4729265	0.0525064	0.00223035	0.00828964	0.0086281	0.033913	0.00373629	0.00940848	0.0424849	0.0470438	0.010887	0.0201525	0.0257319	0.0031703	0.0118079	0.0145524	0.00327902	0.00997663	0.0139905	0.0171942	0.0203604	0.0232211	0.0135682	0.0644546	0.000370508	0.0102393	0.0167325	0.0217222	0.00605501	0.0334219	0.0118056	0.00760276	0.0234904	0.0517369	0.0216928	0.011982	0.0134703	0.0333334	0.0299426	0.00363586	0.0307102	0.00460751	0.0207725	0.01681678	0.02197476	0.1353403	0.00826759	0.580983	0.00685812	0.00739942	0.393643	0.00284848	0.3637297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.47214	0.02484275	0.000177926	0.019639	0.30867	3.67151	0.0284863	0.233874	0.799523	2.93812	0.302058	0.309796	0.12062	0.267526	0.4990701	16.0363	17.5155	14.2908	7.90757	6.946	5.51129	11.426	2.03624	7.65442	22.1459	8.65082	34.3159	0.241111	1.81109	0.728815
4740	-4147.894	-4149.665	1.770987	13.11307	11.42603	0.1962928	1.683657	0.0397873	0.00214096	0.0126501	0.00536196	0.0377808	0.00284915	0.0128997	0.0309802	0.0522797	0.0407296	0.0253097	0.040363	0.00606503	0.0453878	0.019252	0.0108865	0.0150381	0.020547	0.0234485	0.0336269	0.0190194	0.0152122	0.0719994	0.000323756	0.00523145	0.0187175	0.0164438	0.00865193	0.0680999	0.0115347	0.0412443	0.011749	0.0890828	0.0620575	0.0626204	0.0060994	0.0457728	0.044297	0.000784882	0.0311338	0.0256656	0.0416518	0.02722906	0.03008808	-0.006737358	0.00913494	0.509468	0.00579812	0.0104347	0.46228	0.0028848	0.3405835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.96217	0.04123053	0.000466253	0.0316646	0.373913	3.59396	0.252351	0.616522	1.05961	2.07152	0.290097	0.310483	0.13756	0.26186	0.3338462	16.0363	17.5155	15.8424	6.53807	5.04181	5.51129	11.426	2.03624	7.73397	22.1459	8.65082	34.3159	0.138285	2.70549	1.020181
4750	-4156.114	-4152.041	-4.072561	14.08738	11.42603	0.1598714	0.7413252	0.0215166	0.00247598	0.00457501	0.0333544	0.0462312	0.0058724	0.0196488	0.0384986	0.0743376	0.014524	0.0383862	0.0437549	0.00801683	0.057927	0.030248	0.0236678	0.0169235	0.0316207	0.0414301	0.0657641	0.0227431	0.0203446	0.0522289	0.00285038	0.0203268	0.041372	0.0246468	0.00792063	0.0536653	0.0211406	0.0286916	0.0984916	0.131466	0.153157	0.063205	0.0145353	0.0409915	0.00581003	0.0043008	0.017361	0.0599364	0.018513	0.03719551	0.02931983	-0.005781643	0.00860488	0.589838	0.00298558	0.00606197	0.389233	0.00327591	0.2809963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.28609	0.06669461	9.37809e-05	0.014286	0.271359	3.71426	0.0830282	0.382393	0.93927	2.59531	0.28513	0.31079	0.123455	0.280625	0.2752146	16.0363	19.733	14.9659	6.53807	5.04181	5.38944	11.426	1.27935	5.4755	22.1459	8.65082	34.6278	0.138285	4.15694	1.021008
4760	-4142.347	-4153.433	11.08528	14.70728	11.42603	0.1650104	0.4925348	0.0194597	0.0051848	0.00327103	0.0124979	0.0331263	0.0112383	0.00834057	0.0206813	0.0165585	0.00781341	0.0333681	0.038833	0.00359549	0.0632664	0.0249637	0.00959637	0.00917831	0.0263909	0.0394016	0.0582313	0.0213522	0.00870567	0.00921185	0.00126786	0.0424497	0.0173042	0.0270227	0.00625336	0.0452764	0.00904381	0.0251575	0.0235893	0.0836819	0.0450817	0.0437887	0.00306016	0.0543456	0.0145754	0.00741922	0.0226877	0.0110375	0.0138905	0.03156687	0.03653976	0.05558766	0.00861642	0.592886	0.00604307	0.00255024	0.376725	0.0131802	0.3192017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.91249	0.05650013	0.000122764	0.0163325	0.286498	3.69705	0.0320126	0.247014	0.81476	2.90621	0.278466	0.317824	0.11022	0.29349	0.3747893	16.0363	19.733	14.9659	6.0658	5.04181	5.38944	11.426	1.39829	5.78053	22.1459	8.65082	34.6278	0.138285	1.97695	0.8516829
4770	-4129.639	-4144.508	14.86927	19.29701	11.42603	0.1807553	1.619318	0.0175561	0.00335595	0.00281331	0.0187643	0.0161119	0.00365488	0.0181039	0.0342306	0.00488085	0.047475	0.0288434	0.0403718	0.00855875	0.0153047	0.0247952	0.00542634	0.00675647	0.0290413	0.0189102	0.0460881	0.0190599	0.013784	0.0291835	0.0025623	0.0454606	0.0218569	0.0348731	0.00955814	0.0725239	0.0179722	0.0102878	0.0183461	0.0234399	0.069236	0.0129672	0.000705238	0.0501921	0.0127621	0.0147659	0.0214759	0.0179742	0.00946482	0.02376426	0.03066109	0.06523372	0.00634653	0.52922	0.00950876	0.00814726	0.441777	0.00500123	0.3268187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.42144	0.06787173	0.000254629	0.0234628	0.331603	3.64468	0.24318	0.607283	1.05672	2.09281	0.300278	0.312463	0.131703	0.255556	0.3920525	16.0363	19.733	14.9659	7.22352	5.09595	5.38944	11.426	1.66351	6.87972	22.1459	8.65082	34.6278	0.138285	4.56021	0.8336097
4780	-4137.708	-4144.819	7.11109	18.46667	11.42603	0.1608776	2.970174	0.0106443	0.00232244	0.00750703	0.016641	0.010139	0.00767918	0.00592424	0.0924791	0.0142849	0.0226172	0.0351071	0.0389494	0.0102579	0.0296711	0.0161204	0.00791132	0.00739372	0.0246147	0.0343897	0.0398812	0.0184854	0.0639718	0.0175626	0.00271949	0.0229767	0.0128312	0.0615583	0.0341095	0.0452548	0.0101923	0.0356802	0.0283488	0.0485581	0.0214423	0.0177108	0.00152908	0.0236549	0.00638043	0.00561504	0.0137065	0.0369766	0.0170326	0.02198302	0.02845289	-0.03686509	0.00836586	0.540367	0.0122622	0.00735567	0.426202	0.00544772	0.275466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.3845	0.04552745	9.89926e-05	0.0146754	0.274337	3.71089	0.386941	0.729863	1.08236	1.80083	0.322001	0.293658	0.141278	0.243063	0.2386009	16.1394	19.733	14.9659	7.22352	5.09595	5.38944	11.426	1.11581	6.87972	22.1459	7.91684	34.6278	0.138285	4.56021	1.154505
4790	-4146.961	-4151.661	4.700318	16.58296	11.42603	0.1803238	2.223447	0.0112744	0.0040975	0.0158933	0.0309228	0.00763769	0.00460274	0.00635618	0.0740097	0.0247938	0.00690098	0.0461906	0.00573495	0.0178945	0.0338947	0.0119516	0.0063053	0.0102979	0.0209803	0.02548	0.0323829	0.0245145	0.033075	0.0258778	0.000955596	0.0264865	0.00992194	0.0452199	0.0353811	0.0556135	0.0159215	0.0162747	0.0370626	0.0349552	0.0429192	0.0250143	0.000702481	0.0302238	0.00634944	0.00770963	0.010047	0.0393881	0.00588365	0.0255949	0.03065629	0.1361012	0.0196604	0.457407	0.0114255	0.00740994	0.500021	0.00407548	0.1768876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.00035	0.03553584	0.000250013	0.0232509	0.330396	3.6461	0.318564	0.676849	1.07469	1.92989	0.30996	0.311182	0.125262	0.253596	0.3129887	16.1394	19.733	14.9659	7.22352	5.09595	5.38944	11.426	2.21392	5.56116	22.1459	7.91684	34.6278	0.138285	4.56021	0.5651564
4800	-4135.678	-4147.85	12.17193	14.92791	11.42603	0.1831231	1.617605	0.0125268	0.0285568	0.0121588	0.0184774	0.00366354	0.01297	0.00493252	0.0656889	0.0118018	0.0182262	0.0406191	0.00641565	0.0136691	0.00723076	0.016487	0.0162104	0.0115433	0.0161513	0.0222041	0.0311347	0.0177953	0.0319063	0.0390309	0.00314807	0.0244102	0.0111984	0.0252601	0.05324	0.0191083	0.0198606	0.0149527	0.0111376	0.0704173	0.0761193	0.0270381	0.00198424	0.0260699	0.00242969	0.00936313	0.017072	0.0157651	0.00373118	0.02038068	0.0369844	0.05434511	0.0116599	0.473322	0.0125402	0.00452645	0.496288	0.00166396	0.2943719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.58265	0.04173103	0.000281079	0.0246416	0.3382	3.63688	0.242932	0.607029	1.05664	2.0934	0.275946	0.322583	0.121215	0.280256	0.348717	16.1394	19.733	14.9659	7.65862	5.09595	5.32488	11.426	0.869277	7.45494	22.1459	7.83586	35.8631	0.138285	3.77834	0.844157
4810	-4132.804	-4139.937	7.133193	15.44034	11.42603	0.2072848	1.452643	0.00893628	0.0276921	0.0103953	0.0141111	0.0344746	0.0256722	0.00542592	0.0757452	0.026514	0.020888	0.0565131	0.00376403	0.0140391	0.00348339	0.0117951	0.0133172	0.0107634	0.0239809	0.0230754	0.0384153	0.0163901	0.00664467	0.0322149	0.00335382	0.0128112	0.0184641	0.0260201	0.0205223	0.0122936	0.0192343	0.0114837	0.0320913	0.0327711	0.115751	0.0646604	0.00174379	0.0425332	0.00878292	0.0207989	0.0120582	0.0152894	0.00478245	0.02019092	0.03188813	0.07197447	0.0133091	0.497591	0.0118809	0.00532272	0.470196	0.00170035	0.3214431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.01428	0.07343153	0.000677066	0.038081	0.402401	3.55884	0.217913	0.580479	1.04752	2.15409	0.314413	0.299082	0.126422	0.260083	0.3934176	16.1394	19.733	14.9659	7.29789	6.13659	5.32488	11.426	1.93346	7.45494	22.1459	7.83586	35.8631	0.138285	3.77834	0.8170532
4820	-4126.503	-4138.286	11.7825	17.63575	11.42603	0.2223763	2.802636	0.0204562	0.0329212	0.00976193	0.017691	0.0300317	0.0344704	0.00632058	0.0660433	0.0461331	0.0266134	0.0326629	0.00780959	0.0179658	0.00342963	0.0117646	0.00667355	0.00984075	0.0225853	0.028523	0.0309095	0.0124079	0.00568913	0.0153408	0.00217104	0.00917921	0.012608	0.0309733	0.0308422	0.0533048	0.0182646	0.0118402	0.0209509	0.0215401	0.0129267	0.0332498	0.002637	0.047388	0.0107269	0.0281852	0.00850886	0.0178529	0.00482295	0.0190286	0.02694814	0.0373288	0.00908175	0.515976	0.00986154	0.00313021	0.458655	0.00329554	0.3151102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.05889	0.05341048	0.00106391	0.0475991	0.439507	3.51183	0.373393	0.71998	1.08135	1.82528	0.312303	0.28745	0.141909	0.258338	0.352439	16.1394	19.733	14.9659	7.61758	6.39302	5.32488	11.426	1.93346	7.45494	22.1459	7.83586	37.0317	0.215212	3.77834	0.8940844
4830	-4133.772	-4149.594	15.82151	17.23647	11.42603	0.1842785	1.077921	0.019321	0.0384119	0.0148367	0.0069178	0.00578133	0.0450124	0.00614988	0.035233	0.0258518	0.0391858	0.0427404	0.0100456	0.00911817	0.00342556	0.013619	0.010913	0.00574613	0.0198016	0.022066	0.0262763	0.0148746	0.0144947	0.0130737	0.00239271	0.0154087	0.0102098	0.0396793	0.0210993	0.0496914	0.00944757	0.0119047	0.00935429	0.0133304	0.0161259	0.00821755	0.00456553	0.0448009	0.00283301	0.0411626	0.0239609	0.0389503	0.00520911	0.02323891	0.03625856	0.05774512	0.0205319	0.602932	0.00557844	0.0059613	0.355444	0.0095526	0.3541846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.33856	0.04980822	0.000294694	0.0252264	0.3414	3.63308	0.152234	0.498982	1.0118	2.33698	0.2971	0.2995	0.136558	0.266841	0.4119297	16.1394	14.9526	14.9659	6.32609	5.88513	5.32488	11.426	1.11153	7.45494	22.1459	7.83586	37.0317	0.215212	5.00574	0.859818
4840	-4139.636	-4142.315	2.678749	21.64346	11.42603	0.1648171	1.721561	0.00933834	0.068358	0.0355275	0.0184503	0.00569505	0.0912355	0.00445507	0.0354415	0.0275673	0.0193978	0.0405002	0.028683	0.00902864	0.00785148	0.00908497	0.00669883	0.00957796	0.0257014	0.0376121	0.0397344	0.0141975	0.025353	0.0120013	0.00247778	0.0025639	0.0158812	0.0261941	0.00626354	0.0612373	0.0116345	0.075736	0.00478543	0.0121055	0.0082466	0.017015	0.00577558	0.0413732	0.0129775	0.0595357	0.0449515	0.035871	0.00679544	0.03280151	0.03690965	0.0308326	0.00896295	0.572498	0.018611	0.0048742	0.392588	0.00246499	0.2812592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.85918	0.02884138	0.000121564	0.0162529	0.285932	3.69769	0.257611	0.621713	1.06116	2.05952	0.29184	0.29327	0.13934	0.27555	0.3120918	16.1394	14.9526	14.0023	6.32609	4.90755	5.37361	11.426	0.933577	7.45494	22.1459	8.57437	37.0317	0.215212	5.24343	0.9012066
4850	-4142.204	-4144.774	2.570207	18.64609	11.42603	0.1829918	3.083816	0.015977	0.0172749	0.00943556	0.0299705	0.000633288	0.015364	0.0133799	0.0538736	0.0577665	0.0167329	0.0406493	0.0542353	0.00255973	0.00266819	0.00514847	0.00470069	0.00691767	0.0191649	0.0306312	0.0411369	0.0165431	0.0302029	0.0172942	0.000498467	0.00295591	0.00949962	0.0389369	0.0102323	0.0504493	0.0234846	0.0914866	0.0302399	0.00856923	0.026027	0.0272321	0.0232667	0.0268379	0.00326498	0.0196915	0.0824641	0.0609289	0.00978756	0.03184608	0.03037569	-0.01241584	0.0101449	0.516851	0.0106052	0.0080332	0.451542	0.00282325	0.2292084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.22732	0.05562885	0.000279562	0.0245756	0.337835	3.63731	0.395644	0.736066	1.0829	1.78539	0.315406	0.299029	0.119185	0.26638	0.2167926	16.1394	22.3021	14.0023	6.74537	4.90755	5.37361	11.426	1.80942	6.21197	22.5429	8.57437	37.0317	0.215212	1.88756	1.057271
4860	-4132.67	-4139.005	6.335101	18.09242	11.44608	0.1819335	1.484686	0.0124207	0.0621609	0.0118178	0.0331395	0.00142992	0.0206557	0.00869665	0.03144	0.0169765	0.0429574	0.0341166	0.0232714	0.0109278	0.000961653	0.00896071	0.0021928	0.00786842	0.0169668	0.0204888	0.0369485	0.0161678	0.0575742	0.0329165	0.000749105	0.00434935	0.0222289	0.050133	0.00798625	0.0465436	0.0153839	0.0698893	0.0336032	0.00753012	0.0213401	0.0296854	0.0187785	0.0194232	0.00313961	0.019879	0.029024	0.0747307	0.0293238	0.02008412	0.02769161	0.02167	0.00841207	0.470914	0.00990709	0.0100986	0.495934	0.00473386	0.2183808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.37986	0.04704923	0.00026755	0.024046	0.334892	3.64079	0.222947	0.585987	1.04951	2.14156	0.301993	0.301918	0.136107	0.259982	0.2400508	16.1394	22.3021	13.6542	6.74537	4.90755	5.37361	11.4461	0.996657	7.37723	22.5429	8.16997	37.0317	0.225647	2.72091	0.9097274
4870	-4139.281	-4144.864	5.582122	15.85799	11.44608	0.1707382	0.5888749	0.0433425	0.0788802	0.00862556	0.0295395	0.00641009	0.0305545	0.0218743	0.0282323	0.0170486	0.0289477	0.0507996	0.0189623	0.0206431	0.00142987	0.0147558	0.00271084	0.00930205	0.0240335	0.0190736	0.0352948	0.0137672	0.0556436	0.00631516	0.00223254	0.00846028	0.0332681	0.0201498	0.0263276	0.0459863	0.0323216	0.0413688	0.0469801	0.0056628	0.0102369	0.0138954	0.0197831	0.00463777	0.00609439	0.00730773	0.0368496	0.0449536	0.0744849	0.02881603	0.03065037	0.04449867	0.0123224	0.509392	0.00754275	0.00845405	0.459039	0.00324993	0.2382531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.06369	0.07463683	0.000162596	0.0187796	0.303144	3.67791	0.0508219	0.306031	0.875535	2.76761	0.303821	0.30363	0.125647	0.266901	0.2827517	16.1394	17.6903	13.6542	6.74537	4.90755	5.25014	11.4461	1.75077	5.81675	22.5429	8.03372	37.0317	0.225647	3.19748	0.8426228
4880	-4142.87	-4149.256	6.386435	13.73257	11.44608	0.1793517	0.5707062	0.037616	0.139734	0.00577801	0.0276487	0.00207461	0.0133223	0.044217	0.0970598	0.00816885	0.0361735	0.0309577	0.0182065	0.0352956	0.00107896	0.0199731	0.00558198	0.0116998	0.022029	0.0310448	0.0356433	0.0220998	0.0331244	0.00650812	0.00122067	0.0133072	0.0335557	0.0197373	0.0531559	0.0778209	0.00754402	0.0318746	0.0434604	0.00973344	0.0161187	0.0146862	0.0228197	0.0166409	0.0142334	0.00327881	0.00562831	0.0630963	0.0506648	0.02360695	0.02972405	0.006027851	0.0138944	0.495028	0.00514024	0.00844668	0.465404	0.0120872	0.2683115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.50083	0.07210107	0.000239842	0.0227767	0.327669	3.64931	0.047128	0.295591	0.865605	2.79168	0.29198	0.314298	0.116707	0.277015	0.2743394	16.1394	21.0539	13.6542	7.68316	4.90755	5.25014	11.4461	1.75077	5.81675	22.0357	8.03372	37.0317	0.225647	3.19748	0.9780278
4890	-4131.882	-4139.083	7.2012	18.84201	11.44608	0.1652639	0.3181263	0.00838382	0.0391672	0.0048594	0.00735424	0.00116701	0.0116086	0.0198081	0.0724035	0.00191998	0.0867852	0.0454409	0.0127302	0.0436008	0.00357352	0.0124536	0.0103247	0.00678545	0.0197395	0.0195139	0.0369001	0.0236451	0.0166562	0.000800095	0.00267685	0.0148816	0.0327531	0.0125486	0.0395134	0.079339	0.0123115	0.0601605	0.0237088	0.00384631	0.0309655	0.0187742	0.0363164	0.0310441	0.0282383	0.00181639	0.00727967	0.06176	0.0154471	0.0212883	0.02135525	-0.0349154	0.00978151	0.529161	0.00711785	0.00520978	0.43998	0.00875	0.2787607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.25429	0.08956272	0.000124351	0.0164371	0.28724	3.6962	0.0068804	0.11865	0.625025	3.24945	0.278491	0.31077	0.131953	0.278786	0.2438453	16.1394	19.3353	14.0368	6.66007	4.96506	5.25014	11.4461	1.20826	6.39625	22.0357	7.78367	37.0317	0.132818	2.95257	1.143187
4900	-4136.704	-4144.292	7.588497	15.57268	11.44608	0.2180803	0.4384444	0.00361435	0.0382919	0.0181695	0.0223814	0.000178388	0.0027158	0.0882622	0.0446197	0.00847521	0.0682724	0.0337159	0.0111542	0.029611	0.00167096	0.0134906	0.00607654	0.00529677	0.0201594	0.0352367	0.0401067	0.0169101	0.0110239	0.00219728	0.00236125	0.0269494	0.0183581	0.0118343	0.0197333	0.0419087	0.0160658	0.131282	0.0142954	0.00350035	0.0138956	0.0146285	0.020522	0.0258232	0.0216619	0.00593011	0.00397661	0.0602544	0.0191544	0.02245376	0.02201308	0.03148146	0.0149545	0.56045	0.0110937	0.00141349	0.405171	0.0069167	0.2098813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.54207	0.04411718	0.000941471	0.0448136	0.429181	3.52506	0.0226287	0.209847	0.769743	2.99778	0.278734	0.309853	0.137518	0.273895	0.2413628	16.8954	15.6056	14.0368	6.66007	4.96506	5.25014	11.4461	1.08661	7.54615	22.0357	7.78367	37.0317	0.132818	1.92743	0.8695679
